profile,tR_us,page_kb,planes_per_die,die_cap_gb,channels,dies_per_channel,n_planes,capacity_TB,lanes,freq_mhz,ecc,batch,dense_fp8,ch_bw_gbps,tok_s,tpot_ms,J_per_token,bottleneck_expert,bottleneck_dense,sensed_GB_per_token,total_lanes
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,1,False,3.2,0.589,1698.9,19.24,sense,sense,137.0,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,1,True,3.2,0.968,1033.4,11.73,sense,sense,83.1,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,4,False,3.2,1.515,2639.8,7.52,sense,sense,52.9,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,4,True,3.2,2.026,1974.3,5.64,sense,sense,39.5,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,8,False,3.2,1.519,5267.7,5.46,compute,sense,38.2,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,8,True,3.2,1.738,4602.2,4.52,compute,sense,31.4,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,16,False,3.2,1.027,15581.1,4.26,compute,sense,29.6,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,16,True,3.2,1.041,15376.3,3.79,compute,compute,26.2,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,32,False,3.2,0.622,51484.8,3.38,compute,compute,23.3,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,32,True,3.2,0.622,51448.3,3.15,compute,compute,21.6,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,64,False,3.2,0.407,157247.7,2.54,compute,compute,17.2,2048
tlc,40,16,4,128,8,8,256,8.19,8,400.0,0.15,64,True,3.2,0.407,157211.2,2.42,compute,compute,16.4,2048
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,1,False,3.2,0.589,1698.9,19.24,sense,sense,137.0,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,1,True,3.2,0.968,1033.4,11.73,sense,sense,83.1,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,4,False,3.2,1.515,2639.8,7.52,sense,sense,52.9,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,4,True,3.2,2.026,1974.3,5.64,sense,sense,39.5,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,8,False,3.2,2.095,3819.2,5.46,sense,sense,38.2,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,8,True,3.2,2.537,3153.7,4.52,sense,sense,31.4,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,16,False,3.2,1.851,8644.8,4.26,compute,sense,29.6,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,16,True,3.2,2.005,7979.3,3.79,compute,sense,26.2,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,32,False,3.2,1.219,26252.2,3.38,compute,sense,23.3,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,32,True,3.2,1.229,26047.4,3.15,compute,compute,21.6,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,64,False,3.2,0.808,79175.1,2.54,compute,compute,17.2,4096
tlc,40,16,4,128,8,8,256,8.19,16,400.0,0.15,64,True,3.2,0.809,79138.6,2.42,compute,compute,16.4,4096
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,1,False,3.2,0.589,1698.9,19.24,sense,sense,137.0,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,1,True,3.2,0.968,1033.4,11.73,sense,sense,83.1,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,4,False,3.2,1.515,2639.8,7.52,sense,sense,52.9,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,4,True,3.2,2.026,1974.3,5.64,sense,sense,39.5,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,8,False,3.2,2.095,3819.2,5.46,sense,sense,38.2,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,8,True,3.2,2.537,3153.7,4.52,sense,sense,31.4,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,16,False,3.2,2.693,5942.1,4.26,sense,sense,29.6,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,16,True,3.2,3.032,5276.6,3.79,sense,sense,26.2,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,32,False,3.2,2.267,14116.9,3.38,compute,sense,23.3,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,32,True,3.2,2.379,13451.4,3.15,compute,sense,21.6,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,64,False,3.2,1.588,40307.1,2.54,compute,sense,17.2,8192
tlc,40,16,4,128,8,8,256,8.19,32,400.0,0.15,64,True,3.2,1.596,40102.3,2.42,compute,compute,16.4,8192
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,1,False,3.2,0.542,1845.1,19.24,compute,sense,137.0,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,1,True,3.2,0.835,1197.9,11.73,compute,sense,83.1,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,4,False,3.2,0.398,10057.8,7.52,compute,compute,52.9,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,4,True,3.2,0.398,10039.6,5.64,compute,compute,39.5,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,8,False,3.2,0.232,34410.6,5.46,compute,compute,38.2,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,8,True,3.2,0.233,34392.4,4.52,compute,compute,31.4,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,16,False,3.2,0.133,120272.3,4.26,compute,compute,29.6,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,16,True,3.2,0.133,120254.1,3.79,compute,compute,26.2,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,32,False,3.2,0.079,406844.5,3.38,compute,compute,23.3,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,32,True,3.2,0.079,406826.2,3.15,compute,compute,21.6,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,64,False,3.2,0.051,1249890.8,2.54,compute,compute,17.2,256
tlc,40,16,4,128,16,4,256,8.19,1,400.0,0.15,64,True,3.2,0.051,1249872.5,2.42,compute,compute,16.4,256
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,1,False,3.2,0.605,1652.4,19.24,sense,sense,137.0,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,1,True,3.2,0.995,1005.2,11.73,sense,sense,83.1,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,4,False,3.2,1.205,3318.4,7.52,compute,sense,52.9,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,4,True,3.2,1.497,2671.2,5.64,compute,sense,39.5,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,8,False,3.2,0.901,8881.9,5.46,compute,sense,38.2,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,8,True,3.2,0.92,8695.4,4.52,compute,compute,31.4,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,16,False,3.2,0.529,30255.2,4.26,compute,compute,29.6,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,16,True,3.2,0.529,30237.0,3.79,compute,compute,26.2,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,32,False,3.2,0.314,102034.0,3.38,compute,compute,23.3,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,32,True,3.2,0.314,102015.8,3.15,compute,compute,21.6,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,64,False,3.2,0.204,313019.7,2.54,compute,compute,17.2,1024
tlc,40,16,4,128,16,4,256,8.19,4,400.0,0.15,64,True,3.2,0.204,313001.5,2.42,compute,compute,16.4,1024
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,1,False,3.2,0.605,1652.4,19.24,sense,sense,137.0,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,1,True,3.2,0.995,1005.2,11.73,sense,sense,83.1,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,4,False,3.2,1.558,2568.0,7.52,sense,sense,52.9,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,4,True,3.2,2.082,1920.8,5.64,sense,sense,39.5,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,8,False,3.2,1.549,5164.3,5.46,compute,sense,38.2,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,8,True,3.2,1.771,4517.0,4.52,compute,sense,31.4,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,16,False,3.2,1.038,15420.7,4.26,compute,sense,29.6,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,16,True,3.2,1.05,15234.1,3.79,compute,compute,26.2,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,32,False,3.2,0.625,51232.3,3.38,compute,compute,23.3,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,32,True,3.2,0.625,51214.1,3.15,compute,compute,21.6,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,64,False,3.2,0.408,156874.6,2.54,compute,compute,17.2,2048
tlc,40,16,4,128,16,4,256,8.19,8,400.0,0.15,64,True,3.2,0.408,156856.3,2.42,compute,compute,16.4,2048
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,1,False,3.2,0.605,1652.4,19.24,sense,sense,137.0,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,1,True,3.2,0.995,1005.2,11.73,sense,sense,83.1,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,4,False,3.2,1.558,2568.0,7.52,sense,sense,52.9,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,4,True,3.2,2.082,1920.8,5.64,sense,sense,39.5,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,8,False,3.2,2.153,3715.7,5.46,sense,sense,38.2,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,8,True,3.2,2.607,3068.4,4.52,sense,sense,31.4,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,16,False,3.2,1.886,8484.4,4.26,compute,sense,29.6,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,16,True,3.2,2.042,7837.1,3.79,compute,sense,26.2,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,32,False,3.2,1.231,25999.7,3.38,compute,sense,23.3,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,32,True,3.2,1.24,25813.2,3.15,compute,compute,21.6,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,64,False,3.2,0.812,78802.0,2.54,compute,compute,17.2,4096
tlc,40,16,4,128,16,4,256,8.19,16,400.0,0.15,64,True,3.2,0.812,78783.7,2.42,compute,compute,16.4,4096
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,1,False,3.2,0.605,1652.4,19.24,sense,sense,137.0,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,1,True,3.2,0.995,1005.2,11.73,sense,sense,83.1,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,4,False,3.2,1.558,2568.0,7.52,sense,sense,52.9,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,4,True,3.2,2.082,1920.8,5.64,sense,sense,39.5,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,8,False,3.2,2.153,3715.7,5.46,sense,sense,38.2,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,8,True,3.2,2.607,3068.4,4.52,sense,sense,31.4,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,16,False,3.2,2.767,5781.7,4.26,sense,sense,29.6,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,16,True,3.2,3.116,5134.4,3.79,sense,sense,26.2,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,32,False,3.2,2.308,13864.5,3.38,compute,sense,23.3,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,32,True,3.2,2.421,13217.2,3.15,compute,sense,21.6,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,64,False,3.2,1.603,39934.0,2.54,compute,sense,17.2,8192
tlc,40,16,4,128,16,4,256,8.19,32,400.0,0.15,64,True,3.2,1.61,39747.4,2.42,compute,compute,16.4,8192
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,1,False,3.2,1.054,948.6,19.24,compute,sense,137.0,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,1,True,3.2,1.624,615.8,11.73,compute,sense,83.1,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,4,False,3.2,0.788,5075.9,7.52,compute,compute,52.9,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,4,True,3.2,0.791,5057.7,5.64,compute,compute,39.5,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,8,False,3.2,0.463,17279.3,5.46,compute,compute,38.2,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,8,True,3.2,0.463,17261.1,4.52,compute,compute,31.4,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,16,False,3.2,0.266,60260.9,4.26,compute,compute,29.6,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,16,True,3.2,0.266,60242.7,3.79,compute,compute,26.2,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,32,False,3.2,0.157,203637.5,3.38,compute,compute,23.3,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,32,True,3.2,0.157,203619.3,3.15,compute,compute,21.6,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,64,False,3.2,0.102,625310.1,2.54,compute,compute,17.2,512
tlc,40,16,4,128,16,8,512,16.38,1,400.0,0.15,64,True,3.2,0.102,625291.8,2.42,compute,compute,16.4,512
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,1,False,3.2,1.173,852.2,19.24,sense,sense,137.0,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,1,True,3.2,1.925,519.5,11.73,sense,sense,83.1,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,4,False,3.2,2.344,1706.2,7.52,compute,sense,52.9,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,4,True,3.2,2.912,1373.5,5.64,compute,sense,39.5,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,8,False,3.2,1.772,4515.0,5.46,compute,sense,38.2,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,8,True,3.2,1.813,4412.6,4.52,compute,compute,31.4,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,16,False,3.2,1.049,15252.4,4.26,compute,compute,29.6,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,16,True,3.2,1.05,15234.1,3.79,compute,compute,26.2,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,32,False,3.2,0.625,51232.3,3.38,compute,compute,23.3,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,32,True,3.2,0.625,51214.1,3.15,compute,compute,21.6,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,64,False,3.2,0.408,156874.6,2.54,compute,compute,17.2,2048
tlc,40,16,4,128,16,8,512,16.38,4,400.0,0.15,64,True,3.2,0.408,156856.3,2.42,compute,compute,16.4,2048
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,1,False,3.2,1.173,852.2,19.24,sense,sense,137.0,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,1,True,3.2,1.925,519.5,11.73,sense,sense,83.1,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,4,False,3.2,3.005,1331.0,7.52,sense,sense,52.9,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,4,True,3.2,4.007,998.3,5.64,sense,sense,39.5,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,8,False,3.2,3.012,2656.1,5.46,compute,sense,38.2,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,8,True,3.2,3.443,2323.4,4.52,compute,sense,31.4,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,16,False,3.2,2.042,7835.1,4.26,compute,sense,29.6,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,16,True,3.2,2.069,7732.7,3.79,compute,compute,26.2,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,32,False,3.2,1.239,25831.4,3.38,compute,compute,23.3,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,32,True,3.2,1.24,25813.2,3.15,compute,compute,21.6,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,64,False,3.2,0.812,78802.0,2.54,compute,compute,17.2,4096
tlc,40,16,4,128,16,8,512,16.38,8,400.0,0.15,64,True,3.2,0.812,78783.7,2.42,compute,compute,16.4,4096
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,1,False,3.2,1.173,852.2,19.24,sense,sense,137.0,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,1,True,3.2,1.925,519.5,11.73,sense,sense,83.1,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,4,False,3.2,3.005,1331.0,7.52,sense,sense,52.9,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,4,True,3.2,4.007,998.3,5.64,sense,sense,39.5,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,8,False,3.2,4.141,1931.8,5.46,sense,sense,38.2,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,8,True,3.2,5.003,1599.1,4.52,sense,sense,31.4,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,16,False,3.2,3.664,4366.9,4.26,compute,sense,29.6,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,16,True,3.2,3.966,4034.2,3.79,compute,sense,26.2,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,32,False,3.2,2.421,13215.2,3.38,compute,sense,23.3,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,32,True,3.2,2.44,13112.8,3.15,compute,compute,21.6,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,64,False,3.2,1.609,39765.7,2.54,compute,compute,17.2,8192
tlc,40,16,4,128,16,8,512,16.38,16,400.0,0.15,64,True,3.2,1.61,39747.4,2.42,compute,compute,16.4,8192
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,1,False,3.2,1.173,852.2,19.24,sense,sense,137.0,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,1,True,3.2,1.925,519.5,11.73,sense,sense,83.1,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,4,False,3.2,3.005,1331.0,7.52,sense,sense,52.9,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,4,True,3.2,4.007,998.3,5.64,sense,sense,39.5,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,8,False,3.2,4.141,1931.8,5.46,sense,sense,38.2,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,8,True,3.2,5.003,1599.1,4.52,sense,sense,31.4,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,16,False,3.2,5.306,3015.6,4.26,sense,sense,29.6,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,16,True,3.2,5.964,2682.8,3.79,sense,sense,26.2,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,32,False,3.2,4.477,7147.5,3.38,compute,sense,23.3,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,32,True,3.2,4.696,6814.8,3.15,compute,sense,21.6,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,64,False,3.2,3.148,20331.7,2.54,compute,sense,17.2,16384
tlc,40,16,4,128,16,8,512,16.38,32,400.0,0.15,64,True,3.2,3.164,20229.3,2.42,compute,compute,16.4,16384
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,1,False,3.2,2.096,477.1,19.24,compute,sense,137.0,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,1,True,3.2,3.219,310.7,11.73,compute,sense,83.1,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,4,False,3.2,1.569,2549.1,7.52,compute,compute,52.9,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,4,True,3.2,1.575,2540.0,5.64,compute,compute,39.5,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,8,False,3.2,0.924,8661.9,5.46,compute,compute,38.2,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,8,True,3.2,0.925,8652.8,4.52,compute,compute,31.4,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,16,False,3.2,0.53,30175.0,4.26,compute,compute,29.6,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,16,True,3.2,0.53,30165.9,3.79,compute,compute,26.2,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,32,False,3.2,0.314,101907.8,3.38,compute,compute,23.3,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,32,True,3.2,0.314,101898.7,3.15,compute,compute,21.6,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,64,False,3.2,0.205,312833.2,2.54,compute,compute,17.2,1024
tlc,40,16,4,128,32,8,1024,32.77,1,400.0,0.15,64,True,3.2,0.205,312824.0,2.42,compute,compute,16.4,1024
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,1,False,3.2,2.332,428.9,19.24,sense,sense,137.0,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,1,True,3.2,3.809,262.5,11.73,sense,sense,83.1,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,4,False,3.2,4.628,864.2,7.52,compute,sense,52.9,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,4,True,3.2,5.732,697.9,5.64,compute,sense,39.5,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,8,False,3.2,3.509,2279.8,5.46,compute,sense,38.2,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,8,True,3.2,3.59,2228.6,4.52,compute,compute,31.4,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,16,False,3.2,2.086,7670.7,4.26,compute,compute,29.6,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,16,True,3.2,2.088,7661.6,3.79,compute,compute,26.2,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,32,False,3.2,1.245,25705.2,3.38,compute,compute,23.3,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,32,True,3.2,1.245,25696.1,3.15,compute,compute,21.6,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,64,False,3.2,0.814,78615.4,2.54,compute,compute,17.2,4096
tlc,40,16,4,128,32,8,1024,32.77,4,400.0,0.15,64,True,3.2,0.814,78606.3,2.42,compute,compute,16.4,4096
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,1,False,3.2,2.332,428.9,19.24,sense,sense,137.0,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,1,True,3.2,3.809,262.5,11.73,sense,sense,83.1,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,4,False,3.2,5.911,676.6,7.52,sense,sense,52.9,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,4,True,3.2,7.839,510.3,5.64,sense,sense,39.5,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,8,False,3.2,5.924,1350.3,5.46,compute,sense,38.2,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,8,True,3.2,6.757,1184.0,4.52,compute,sense,31.4,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,16,False,3.2,4.038,3962.1,4.26,compute,sense,29.6,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,16,True,3.2,4.091,3910.9,3.79,compute,compute,26.2,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,32,False,3.2,2.461,13004.8,3.38,compute,compute,23.3,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,32,True,3.2,2.462,12995.7,3.15,compute,compute,21.6,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,64,False,3.2,1.617,39579.1,2.54,compute,compute,17.2,8192
tlc,40,16,4,128,32,8,1024,32.77,8,400.0,0.15,64,True,3.2,1.617,39570.0,2.42,compute,compute,16.4,8192
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,1,False,3.2,2.332,428.9,19.24,sense,sense,137.0,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,1,True,3.2,3.809,262.5,11.73,sense,sense,83.1,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,4,False,3.2,5.911,676.6,7.52,sense,sense,52.9,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,4,True,3.2,7.839,510.3,5.64,sense,sense,39.5,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,8,False,3.2,8.096,988.2,5.46,sense,sense,38.2,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,8,True,3.2,9.735,821.8,4.52,sense,sense,31.4,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,16,False,3.2,7.181,2228.0,4.26,compute,sense,29.6,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,16,True,3.2,7.761,2061.6,3.79,compute,sense,26.2,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,32,False,3.2,4.779,6696.6,3.38,compute,sense,23.3,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,32,True,3.2,4.815,6645.4,3.15,compute,compute,21.6,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,64,False,3.2,3.19,20061.0,2.54,compute,compute,17.2,16384
tlc,40,16,4,128,32,8,1024,32.77,16,400.0,0.15,64,True,3.2,3.192,20051.8,2.42,compute,compute,16.4,16384
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,1,False,3.2,2.332,428.9,19.24,sense,sense,137.0,32768
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,1,True,3.2,3.809,262.5,11.73,sense,sense,83.1,32768
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,4,False,3.2,5.911,676.6,7.52,sense,sense,52.9,32768
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,4,True,3.2,7.839,510.3,5.64,sense,sense,39.5,32768
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,8,False,3.2,8.096,988.2,5.46,sense,sense,38.2,32768
tlc,40,16,4,128,32,8,1024,32.77,32,400.0,0.15,8,True,3.2,9.735,821.8,4.52,sense,sense,31.4,32768
